old_name,new_name
langjähriges-mittel-der-lufttemperatur-frühling-1981-2010-umweltatlas-wms,langjahriges-mittel-der-lufttemperatur-fruhling-1981-2010-umweltatlas-wms-dbd4afba
langjähriges-mittel-der-lufttemperatur-herbst-1981-2010-block-und-blockteilflächen,langjahriges-mittel-der-lufttemperatur-herbst-1981-2010-block-und-blockteilflachen-umweltat-66cfc29f
langjähriges-mittel-der-lufttemperatur-herbst-1981-2010-isoflächen-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-herbst-1981-2010-isoflachen-umweltatlas-wfs-159c73fc
langjähriges-mittel-der-lufttemperatur-herbst-1981-2010-isolinien-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-herbst-1981-2010-isolinien-umweltatlas-wfs-4f7d770b
langjähriges-mittel-der-lufttemperatur-herbst-1981-2010-straßenflächen-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-herbst-1981-2010-strassenflachen-umweltatlas-wfs-912d6c68
langjähriges-mittel-der-lufttemperatur-herbst-1981-2010-umweltatlas-wms,langjahriges-mittel-der-lufttemperatur-herbst-1981-2010-umweltatlas-wms-2d10c4ac
langjähriges-mittel-der-lufttemperatur-sommer-1981-2010-block-und-blockteilflächen,langjahriges-mittel-der-lufttemperatur-sommer-1981-2010-block-und-blockteilflachen-umweltat-1f4c017c
langjähriges-mittel-der-lufttemperatur-sommer-1981-2010-isoflächen-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-sommer-1981-2010-isoflachen-umweltatlas-wfs-acc2062b
langjähriges-mittel-der-lufttemperatur-sommer-1981-2010-isolinien-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-sommer-1981-2010-isolinien-umweltatlas-wfs-299c6385
langjähriges-mittel-der-lufttemperatur-sommer-1981-2010-straßenflächen-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-sommer-1981-2010-strassenflachen-umweltatlas-wfs-25035b1d
langjähriges-mittel-der-lufttemperatur-sommer-1981-2010-umweltatlas-wms,langjahriges-mittel-der-lufttemperatur-sommer-1981-2010-umweltatlas-wms-e144b8ed
langjähriges-mittel-der-lufttemperatur-winter-1981-2010-block-und-blockteilflächen,langjahriges-mittel-der-lufttemperatur-winter-1981-2010-block-und-blockteilflachen-umweltat-ddd180e3
langjähriges-mittel-der-lufttemperatur-winter-1981-2010-isoflächen-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-winter-1981-2010-isoflachen-umweltatlas-wfs-d550da56
langjähriges-mittel-der-lufttemperatur-winter-1981-2010-isolinien-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-winter-1981-2010-isolinien-umweltatlas-wfs-1c17d4b2
langjähriges-mittel-der-lufttemperatur-winter-1981-2010-straßenflächen-umweltatlas-wfs,langjahriges-mittel-der-lufttemperatur-winter-1981-2010-strassenflachen-umweltatlas-wfs-be404f1e
langjähriges-mittel-der-lufttemperatur-winter-1981-2010-umweltatlas-wms,langjahriges-mittel-der-lufttemperatur-winter-1981-2010-umweltatlas-wms-18cfa3d6
langzeitarbeitslose-2014-v-2-wms,langzeitarbeitslose-2014-v-2-wms-600fe6bd
langzeitarbeitslose-2014-wms,langzeitarbeitslose-2014-wms-96af1539
langzeitarbeitslose-2016-v-2-wms,langzeitarbeitslose-2016-v-2-wms-f71bb245
langzeitarbeitslose-2016-wms,langzeitarbeitslose-2016-wms-116a9329
langzeitarbeitslose-veränderung-2013-2014-v-2-wms,langzeitarbeitslose-veranderung-2013-2014-v-2-wms-e2107dd6
langzeitarbeitslose-veränderung-2013-2014-wms,langzeitarbeitslose-veranderung-2013-2014-wms-76c703cd
langzeitarbeitslose-veränderung-2015-2016-v-2-wms,langzeitarbeitslose-veranderung-2015-2016-v-2-wms-67339d7c
langzeitarbeitslose-veränderung-2015-2016-wms,langzeitarbeitslose-veranderung-2015-2016-wms-eeda3dcc
lapro-beschlussfassung-biotop-und-artenschutz-programmplan-wfs,lapro-beschlussfassung-biotop-und-artenschutz-programmplan-wfs-939b45e2
lapro-beschlussfassung-biotop-und-artenschutz-programmplan-wms,lapro-beschlussfassung-biotop-und-artenschutz-programmplan-wms-ba7840ef
lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan-wfs,lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan-wfs-0d863fb5
lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan-wms,lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan-wms-36a6168f
lapro-beschlussfassung-gesamtstädtische-ausgleichskonzeption-wfs,lapro-beschlussfassung-gesamtstadtische-ausgleichskonzeption-wfs-5eb4eb5e
lapro-beschlussfassung-gesamtstädtische-ausgleichskonzeption-wms,lapro-beschlussfassung-gesamtstadtische-ausgleichskonzeption-wms-8cd6e5ad
lapro-beschlussfassung-landschaftsbild-programmplan-wfs,lapro-beschlussfassung-landschaftsbild-programmplan-wfs-79af2fab
lapro-beschlussfassung-landschaftsbild-programmplan-wms,lapro-beschlussfassung-landschaftsbild-programmplan-wms-1ee314ab
lapro-beschlussfassung-naturhaushaltumweltschutz-programmplan-wfs,lapro-beschlussfassung-naturhaushalt-umweltschutz-programmplan-wfs-bae5b966
lapro-beschlussfassung-naturhaushaltumweltschutz-programmplan-wms,lapro-beschlussfassung-naturhaushalt-umweltschutz-programmplan-wms-fc3db97d
lapro-grundlagen-zielartenverbreitung-atom,lapro-grundlagen-zielartenverbreitung-atom-e7de3db6
lapro-grundlagen-zielartenverbreitung-wms,lapro-grundlagen-zielartenverbreitung-wms-cad636db
lebensraumfunktion-der-böden-für-die-natürliche-vegetation-1990-umweltatlas-wms,lebensraumfunktion-der-boden-fur-die-naturliche-vegetation-1990-umweltatlas-wms-aa2f9712
lebensraumfunktion-für-naturnahe-und-seltene-pflanzengesellschaften-der-böden-2001,lebensraumfunktion-fur-naturnahe-und-seltene-pflanzengesellschaften-der-boden-2001-umweltat-04c489a8
lebensraumfunktion-für-naturnahe-und-seltene-pflanzengesellschaften-der-böden-2005,lebensraumfunktion-fur-naturnahe-und-seltene-pflanzengesellschaften-der-boden-2005-umweltat-59711b55
lebensraumfunktion-für-naturnahe-und-seltene-pflanzengesellschaften-der-böden-2010,lebensraumfunktion-fur-naturnahe-und-seltene-pflanzengesellschaften-der-boden-2010-umweltat-1226d4d2
lebensraumfunktion-für-naturnahe-und-seltene-pflanzengesellschaften-der-böden-2020-0,lebensraumfunktion-fur-naturnahe-und-seltene-pflanzengesellschaften-der-boden-2020-umweltat-5ddaa4b8
lebensraumfunktion-für-naturnahe-und-seltene-pflanzengesellschaften-der-böden-2020,lebensraumfunktion-fur-naturnahe-und-seltene-pflanzengesellschaften-der-boden-2020-umweltat-797f8de9
lebensweltlich-orientierte-räume-lor-berlin,lebensweltlich-orientierte-raeume-in-berlin
lebensweltlich-orientierte-räume-lor-01012021-wfs,lebensweltlich-orientierte-raume-lor-01-01-2021-wfs-34c86848
lebensweltlich-orientierte-räume-lor-01012021-wms,lebensweltlich-orientierte-raume-lor-01-01-2021-wms-558f4517
lebensweltlich-orientierte-räume-lor-bezirksregionen-01012019-wfs,lebensweltlich-orientierte-raume-lor-bezirksregionen-01-01-2019-wfs-8ef8a354
lebensweltlich-orientierte-räume-lor-bezirksregionen-01012019-wms,lebensweltlich-orientierte-raume-lor-bezirksregionen-01-01-2019-wms-34b497e6
lebensweltlich-orientierte-räume-lor-planungsräume-01012019-wfs,lebensweltlich-orientierte-raume-lor-planungsraume-01-01-2019-wfs-c0054664
lebensweltlich-orientierte-räume-lor-planungsräume-01012019-wms,lebensweltlich-orientierte-raume-lor-planungsraume-01-01-2019-wms-1ed0213c
lebensweltlich-orientierte-räume-lor-prognoseräume-01012019-wfs,lebensweltlich-orientierte-raume-lor-prognoseraume-01-01-2019-wfs-0620cad3
lebensweltlich-orientierte-räume-lor-prognoseräume-01012019-wms,lebensweltlich-orientierte-raume-lor-prognoseraume-01-01-2019-wms-ef36cccf
leistungsfähigkeit-der-böden-1990-umweltatlas-wms,leistungsfahigkeit-der-boden-1990-umweltatlas-wms-3d6567a6
leistungsfähigkeit-der-böden-2001-umweltatlas-wms,leistungsfahigkeit-der-boden-2001-umweltatlas-wms-9c00cc50
leistungsfähigkeit-der-böden-2005-umweltatlas-wms,leistungsfahigkeit-der-boden-2005-umweltatlas-wms-73126d5a
leistungsfähigkeit-der-böden-2010-umweltatlas-wms,leistungsfahigkeit-der-boden-2010-umweltatlas-wms-f920c87d
leistungsfähigkeit-der-böden-2015-umweltatlas-wms,leistungsfahigkeit-der-boden-2015-umweltatlas-wms-588284ba
leistungsfähigkeit-der-böden-2020-umweltatlas-wfs,leistungsfahigkeit-der-boden-2020-umweltatlas-wfs-2b5d7bdf
leistungsfähigkeit-der-böden-2020-umweltatlas-wms,leistungsfahigkeit-der-boden-2020-umweltatlas-wms-a060e4f9
energetischer-sanierungsfahrplan-bezirklicher-gebäude-lichtenberg,lichtenberger-sanierungsfahrplan-1331305
lichtsignalanlagen-wfs,lichtsignalanlagen-wfs-2cbfacc6
lichtsignalanlagen-wms,lichtsignalanlagen-wms-6b9aae31
liegenschaftsplan-wfs,liegenschaftsplan-wfs-938c0c01
liegenschaftsplan-wms,liegenschaftsplan-wms-38a22ac5
lisa-ll-studie-berlin-mitte-lebensqualität-interessen-selbständigkeit-im-alter,lisa-ll-studie-in-berlin-mitte-lebensqualitaet-interessen-selbstaendigkeit-im-alter
liste-der-diplomaten-kennzeichen-d,liste-der-diplomaten-kennzeichen-in-d
liste-der-gedenktafeln-berlin,liste-der-gedenktafeln-in-berlin
listen-der-standorte-für-die-pflanzungen-der-stadtbaumkampagne,listen-der-standorte-fur-die-pflanzungen-der-stadtbaumkampagne
lod2-gebäudedaten-berlin,lod2-geb-udedaten-berlin
los102012-berlin,los_10_2012-berlin
los102013-berlin,los_10_2013-berlin
los102014-berlin,los_10_2014-berlin
los102015-berlin,los_10_2015-berlin
los102016-berlin,los_10_2016-berlin
los102017-berlin,los_10_2017-berlin
los102018-berlin,los_10_2018-berlin
los102019-berlin,los_10_2019-berlin
los102020-berlin,los_10_2020-berlin
los102021-berlin,los_10_2021-berlin
los102022-berlin,los_10_2022-berlin
los102023-berlin,los_10_2023-berlin
los102024-berlin,los_10_2024-berlin
los112012-berlin,los_11_2012-berlin
los112013-berlin,los_11_2013-berlin
los112014-berlin,los_11_2014-berlin
los112015-berlin,los_11_2015-berlin
los112016-berlin,los_11_2016-berlin
los112017-berlin,los_11_2017-berlin
los112018-berlin,los_11_2018-berlin
los112019-berlin,los_11_2019-berlin
los112020-berlin,los_11_2020-berlin
los112021-berlin,los_11_2021-berlin
los112022-berlin,los_11_2022-berlin
los112023-berlin,los_11_2023-berlin
los112024-berlin,los_11_2024-berlin
los12013-berlin,los_1_2013-berlin
los12014-berlin,los_1_2014-berlin
los12015-berlin,los_1_2015-berlin
los12016-berlin,los_1_2016-berlin
los12017-berlin,los_1_2017-berlin
los12018-berlin,los_1_2018-berlin
los12019-berlin,los_1_2019-berlin
los12020-berlin,los_1_2020-berlin
los12021-berlin,los_1_2021-berlin
los12022-berlin,los_1_2022-berlin
los12023-berlin,los_1_2023-berlin
los12024-berlin,los_1_2024-berlin
los12025-berlin,los_1_2025-berlin
los122013-berlin,los_12_2013-berlin
los122014-berlin,los_12_2014-berlin
los122015-berlin,los_12_2015-berlin
los122016-berlin,los_12_2016-berlin
los122017-berlin,los_12_2017-berlin
los122018-berlin,los_12_2018-berlin
los122019-berlin,los_12_2019-berlin
los122020-berlin,los_12_2020-berlin
los122021-berlin,los_12_2021-berlin
los122022-berlin,los_12_2022-berlin
los122023-berlin,los_12_2023-berlin
los122024-berlin,los_12_2024-berlin
los22013-berlin,los_2_2013-berlin
los22014-berlin,los_2_2014-berlin
los22015-berlin,los_2_2015-berlin
los22016-berlin,los_2_2016-berlin
los22017-berlin,los_2_2017-berlin
los22018-berlin,los_2_2018-berlin
los22019-berlin,los_2_2019-berlin
los22020-berlin,los_2_2020-berlin
los22021-berlin,los_2_2021-berlin
los22022-berlin,los_2_2022-berlin
los22023-berlin,los_2_2023-berlin
los22024-berlin,los_2_2024-berlin
los22025-berlin,los_2_2025-berlin
los32013-berlin,los_3_2013-berlin
los32014-berlin,los_3_2014-berlin
los32015-berlin,los_3_2015-berlin
los32016-berlin,los_3_2016-berlin
los32017-berlin,los_3_2017-berlin
los32018-berlin,los_3_2018-berlin
los32019-berlin,los_3_2019-berlin
los32020-berlin,los_3_2020-berlin
los32021-berlin,los_3_2021-berlin
los32022-berlin,los_3_2022-berlin
los32023-berlin,los_3_2023-berlin
los32024-berlin,los_3_2024-berlin
los32025-berlin,los_3_2025-berlin
los42013-berlin,los_4_2013-berlin
los42014-berlin,los_4_2014-berlin
los42015-berlin,los_4_2015-berlin
los42016-berlin,los_4_2016-berlin
los42017-berlin,los_4_2017-berlin
los42018-berlin,los_4_2018-berlin
los42019-berlin,los_4_2019-berlin
los42020-berlin,los_4_2020-berlin
los42021-berlin,los_4_2021-berlin
los42022-berlin,los_4_2022-berlin
los42023-berlin,los_4_2023-berlin
los42024-berlin,los_4_2024-berlin
los42025-berlin,los_4_2025-berlin
los52013-berlin,los_5_2013-berlin
los52014-berlin,los_5_2014-berlin
los52015-berlin,los_5_2015-berlin
los52016-berlin,los_5_2016-berlin
los52017-berlin,los_5_2017-berlin
los52018-berlin,los_5_2018-berlin
los52019-berlin,los_5_2019-berlin
los52020-berlin,los_5_2020-berlin
los52021-berlin,los_5_2021-berlin
los52022-berlin,los_5_2022-berlin
los52023-berlin,los_5_2023-berlin
los52024-berlin,los_5_2024-berlin
los52025-berlin,los_5_2025-berlin
los62012-berlin,los_6_2012-berlin
los62013-berlin,los_6_2013-berlin
los62014-berlin,los_6_2014-berlin
los62015-berlin,los_6_2015-berlin
los62016-berlin,los_6_2016-berlin
los62017-berlin,los_6_2017-berlin
los62018-berlin,los_6_2018-berlin
los62019-berlin,los_6_2019-berlin
los62020-berlin,los_6_2020-berlin
los62021-berlin,los_6_2021-berlin
los62022-berlin,los_6_2022-berlin
los62023-berlin,los_6_2023-berlin
los62024-berlin,los_6_2024-berlin
los62025-berlin,los_6_2025-berlin
los72012-berlin,los_7_2012-berlin
los72013-berlin,los_7_2013-berlin
los72014-berlin,los_7_2014-berlin
los72015-berlin,los_7_2015-berlin
los72016-berlin,los_7_2016-berlin
los72017-berlin,los_7_2017-berlin
los72018-berlin,los_7_2018-berlin
los72019-berlin,los_7_2019-berlin
los72020-berlin,los_7_2020-berlin
los72021-berlin,los_7_2021-berlin
los72022-berlin,los_7_2022-berlin
los72023-berlin,los_7_2023-berlin
los72024-berlin,los_7_2024-berlin
los72025-berlin,los_7_2025-berlin
los82012-berlin,los_8_2012-berlin
los82013-berlin,los_8_2013-berlin
los82014-berlin,los_8_2014-berlin
los82015-berlin,los_8_2015-berlin
los82016-berlin,los_8_2016-berlin
los82017-berlin,los_8_2017-berlin
los82018-berlin,los_8_2018-berlin
los82019-berlin,los_8_2019-berlin
los82020-berlin,los_8_2020-berlin
los82021-berlin,los_8_2021-berlin
los82022-berlin,los_8_2022-berlin
los82023-berlin,los_8_2023-berlin
los82024-berlin,los_8_2024-berlin
los92012-berlin,los_9_2012-berlin
los92013-berlin,los_9_2013-berlin
los92014-berlin,los_9_2014-berlin
los92015-berlin,los_9_2015-berlin
los92016-berlin,los_9_2016-berlin
los92017-berlin,los_9_2017-berlin
los92018-berlin,los_9_2018-berlin
los92019-berlin,los_9_2019-berlin
los92020-berlin,los_9_2020-berlin
los92021-berlin,los_9_2021-berlin
los92022-berlin,los_9_2022-berlin
los92023-berlin,los_9_2023-berlin
los92024-berlin,los_9_2024-berlin
luftbilder-1928-maßstab-14-000-atom,luftbilder-1928-massstab-1-4-000-atom-4c17a384
luftbilder-1928-maßstab-14-000-wms,luftbilder-1928-massstab-1-4-000-wms-bed1a566
luftbilder-1954-maßstab-18-000-wfs,luftbilder-1954-massstab-1-8-000-wfs-d08abab9
luftbilder-1954-maßstab-18-000-wms,luftbilder-1954-massstab-1-8-000-wms-bfcab57c
luftbilder-1954-schrägaufnahmen-wfs,luftbilder-1954-schragaufnahmen-wfs-86f5514d
luftbilder-1954-schrägaufnahmen-wms,luftbilder-1954-schragaufnahmen-wms-f31c9004
luftbilder-1964-maßstab-110-000-wfs,luftbilder-1964-massstab-1-10-000-wfs-b56430e7
luftbilder-1964-maßstab-110-000-wms,luftbilder-1964-massstab-1-10-000-wms-61a1a6ec
luftbilder-1969-maßstab-110-000-wfs,luftbilder-1969-massstab-1-10-000-wfs-e77f0e0b
luftbilder-1969-maßstab-110-000-wms,luftbilder-1969-massstab-1-10-000-wms-86968fd5
luftbilder-1974-maßstab-110-000-wfs,luftbilder-1974-massstab-1-10-000-wfs-55dca814
luftbilder-1974-maßstab-110-000-wms,luftbilder-1974-massstab-1-10-000-wms-bcd874a4
luftbilder-1979-maßstab-110-000-wfs,luftbilder-1979-massstab-1-10-000-wfs-d8d7755a
luftbilder-1979-maßstab-110-000-wms,luftbilder-1979-massstab-1-10-000-wms-097ca53a
luftbilder-1979-maßstab-14-000-wfs,luftbilder-1979-massstab-1-4-000-wfs-1d1d55a9
luftbilder-1979-maßstab-14-000-wms,luftbilder-1979-massstab-1-4-000-wms-14bfb0fb
luftbilder-1984-maßstab-14-000-wfs,luftbilder-1984-massstab-1-4-000-wfs-38d6d2c7
luftbilder-1984-maßstab-14-000-wms,luftbilder-1984-massstab-1-4-000-wms-5b50e9ff
luftbilder-1984-maßstab-19-700-wfs,luftbilder-1984-massstab-1-9-700-wfs-f9854f73
luftbilder-1984-maßstab-19-700-wms,luftbilder-1984-massstab-1-9-700-wms-e7fe219c
luftbilder-1989-maßstab-110-000-wfs,luftbilder-1989-massstab-1-10-000-wfs-a410372b
luftbilder-1989-maßstab-110-000-wms,luftbilder-1989-massstab-1-10-000-wms-19a3cc7d
luftbilder-1992-farbe-maßstab-13-000-wfs,luftbilder-1992-farbe-massstab-1-3-000-wfs-14afff42
luftbilder-1992-farbe-maßstab-13-000-wms,luftbilder-1992-farbe-massstab-1-3-000-wms-473080c0
luftbilder-1992-maßstab-110-000-wfs,luftbilder-1992-massstab-1-10-000-wfs-517f3a12
luftbilder-1992-maßstab-110-000-wms,luftbilder-1992-massstab-1-10-000-wms-e0766975
luftbilder-1992-maßstab-13-000-wfs,luftbilder-1992-massstab-1-3-000-wfs-0b9e20a0
luftbilder-1992-maßstab-13-000-wms,luftbilder-1992-massstab-1-3-000-wms-b7c14c6f
luftbilder-1993-maßstab-14-000-wfs,luftbilder-1993-massstab-1-4-000-wfs-5fe22cfc
luftbilder-1993-maßstab-14-000-wms,luftbilder-1993-massstab-1-4-000-wms-3d64845b
luftbilder-1994-farbe-maßstab-110-000-wfs,luftbilder-1994-farbe-massstab-1-10-000-wfs-a64c87df
luftbilder-1994-farbe-maßstab-110-000-wms,luftbilder-1994-farbe-massstab-1-10-000-wms-70c17f5c
luftbilder-1994-maßstab-112-500-wfs,luftbilder-1994-massstab-1-12-500-wfs-e454d023
luftbilder-1994-maßstab-112-500-wms,luftbilder-1994-massstab-1-12-500-wms-6de34244
luftbilder-1995-maßstab-13-000-wfs,luftbilder-1995-massstab-1-3-000-wfs-a46e0347
luftbilder-1995-maßstab-13-000-wms,luftbilder-1995-massstab-1-3-000-wms-999f25a0
luftbilder-1995-maßstab-14-000-wfs,luftbilder-1995-massstab-1-4-000-wfs-89543952
luftbilder-1995-maßstab-14-000-wms,luftbilder-1995-massstab-1-4-000-wms-092696df
luftbilder-1995-maßstab-16-000-wfs,luftbilder-1995-massstab-1-6-000-wfs-6530db61
luftbilder-1995-maßstab-16-000-wms,luftbilder-1995-massstab-1-6-000-wms-bca5c765
luftbilder-1995-maßstab-180-000-wfs,luftbilder-1995-massstab-1-80-000-wfs-08d6d4d1
luftbilder-1995-maßstab-180-000-wms,luftbilder-1995-massstab-1-80-000-wms-8c746779
luftbilder-1996-maßstab-112-000-wfs,luftbilder-1996-massstab-1-12-000-wfs-8f24bbcc
luftbilder-1996-maßstab-112-000-wms,luftbilder-1996-massstab-1-12-000-wms-67da2f22
luftbilder-1997-maßstab-110-000-wfs,luftbilder-1997-massstab-1-10-000-wfs-deaf6f5d
luftbilder-1997-maßstab-110-000-wms,luftbilder-1997-massstab-1-10-000-wms-485a4c47
luftbilder-1997-maßstab-15-000-wfs,luftbilder-1997-massstab-1-5-000-wfs-b4d89ff4
luftbilder-1997-maßstab-15-000-wms,luftbilder-1997-massstab-1-5-000-wms-ca194d6b
luftbilder-1998-maßstab-15-000-wfs,luftbilder-1998-massstab-1-5-000-wfs-f1482c75
luftbilder-1998-maßstab-15-000-wms,luftbilder-1998-massstab-1-5-000-wms-6c8e820b
luftbilder-1999-maßstab-110-000-wfs,luftbilder-1999-massstab-1-10-000-wfs-54a438bc
luftbilder-1999-maßstab-110-000-wms,luftbilder-1999-massstab-1-10-000-wms-044c010b
luftgütemessdaten,luftdaten-berlin
luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb1-fahrzeugtechnik-wfs,luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb1-fahrzeugtechnik-wfs-dca355f5
luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb2-verkehrsfluss-wfs,luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb2-verkehrsfluss-wfs-82013edc
luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb3-tempo-30-hotspots-wfs,luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb3-tempo-30-hotspots-wfs-93772dad
luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb4-städt-hintergrund-wfs,luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb4-stadt-hintergrund-wfs-be00757b
luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb5-kfz-flotte-2020-wfs,luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb5-kfz-flotte-2020-wfs-9f307c82
luftreinhalteplan-2011-2017-szenarios-no2-kfz-verkehr-2015-umweltatlas-wms,luftreinhalteplan-2011-2017-szenarios-no2-kfz-verkehr-2015-umweltatlas-wms-519c91a2
